"Pixel","Site","pixel_color","Lat_wgs","Lon_wgs","PFT_Mode","Type","Mode_Percentage","Heterogeneity_PFT","pft","Lat_sin","Lon_sin","pt1_lat","pt1_lon","pt2_lat","pt2_lon","pt3_lat","pt3_lon","pt4_lat","pt4_lon","pt5_lat","pt5_lon"
"44_44","NEON.D16.ABBY.DP1.00033","#FF0000FF",45.7626305808712,-122.330078082105,"Shrubland","250m",1,1,1,5088578.08602831,-9489546.16687378,45.7633564643645,-122.331118584341,45.7633564643645,-122.329037579869,45.7619046879334,-122.329037579869,45.7619046879334,-122.331118584341,45.7633564643645,-122.331118584341
"44_45","NEON.D16.ABBY.DP1.00033","#FF4D00FF",45.7626305808712,-122.327997077632,"Shrubland","250m",0.87826941986234,2,1,5088578.08602831,-9489384.73651807,45.7633564643645,-122.329037579869,45.7633564643645,-122.326956575396,45.7619046879334,-122.326956575396,45.7619046879334,-122.329037579869,45.7633564643645,-122.329037579869
"44_43","NEON.D16.ABBY.DP1.00033","#FF9900FF",45.7626305808712,-122.332159086578,"Shrubland","250m",0.879823008849558,2,1,5088578.08602831,-9489707.5972295,45.7633564643645,-122.333199588814,45.7633564643645,-122.331118584341,45.7619046879334,-122.331118584341,45.7619046879334,-122.333199588814,45.7633564643645,-122.333199588814
"43_43","NEON.D16.ABBY.DP1.00033","#FFE500FF",45.7640823384132,-122.332159086578,"Grassland","250m",0.866037364798427,3,1,5088739.51428366,-9489460.65674732,45.7648082030175,-122.333199588814,45.7648082030175,-122.331118584341,45.7633564643645,-122.331118584341,45.7633564643645,-122.333199588814,45.7648082030175,-122.333199588814
"43_44","NEON.D16.ABBY.DP1.00033","#CCFF00FF",45.7640823384132,-122.330078082105,"Grassland","250m",0.56267453294002,3,1,5088739.51428366,-9489299.23059233,45.7648082030175,-122.331118584341,45.7648082030175,-122.329037579869,45.7633564643645,-122.329037579869,45.7633564643645,-122.331118584341,45.7648082030175,-122.331118584341
"43_45","NEON.D16.ABBY.DP1.00033","#80FF00FF",45.7640823384132,-122.327997077632,"Shrubland","250m",0.433333333333333,5,1,5088739.51428366,-9489137.80443735,45.7648082030175,-122.329037579869,45.7648082030175,-122.326956575396,45.7633564643645,-122.326956575396,45.7633564643645,-122.329037579869,45.7648082030175,-122.329037579869
"45_45","NEON.D16.ABBY.DP1.00033","#33FF00FF",45.761178785551,-122.327997077632,"Shrubland","250m",0.837522123893805,2,1,5088416.65357223,-9489631.66893201,45.7619046879334,-122.329037579869,45.7619046879334,-122.326956575396,45.7604528737242,-122.326956575396,45.7604528737242,-122.329037579869,45.7619046879334,-122.329037579869
"45_44","NEON.D16.ABBY.DP1.00033","#00FF19FF",45.761178785551,-122.330078082105,"Shrubland","250m",0.984149459193707,2,1,5088416.65357223,-9489793.10348845,45.7619046879334,-122.331118584341,45.7619046879334,-122.329037579869,45.7604528737242,-122.329037579869,45.7604528737242,-122.331118584341,45.7619046879334,-122.331118584341
"45_43","NEON.D16.ABBY.DP1.00033","#00FF66FF",45.761178785551,-122.332159086578,"Shrubland","250m",0.912802359882006,3,1,5088416.65357223,-9489954.5380449,45.7619046879334,-122.333199588814,45.7619046879334,-122.331118584341,45.7604528737242,-122.331118584341,45.7604528737242,-122.333199588814,45.7619046879334,-122.333199588814
