"date","pixel","ndvi_raw","ndvi_qc","type","ndvi_filtered"
2011-05-17,"44_45",0.7791,2112,"AQUA",0.7791
2011-06-02,"44_45",0.6954,2112,"AQUA",0.6954
2011-06-18,"44_45",0.8014,2112,"AQUA",0.8014
2011-07-04,"44_45",0.8261,2112,"AQUA",0.8261
2011-07-20,"44_45",0.8564,2112,"AQUA",0.8564
2011-08-05,"44_45",0.8193,2112,"AQUA",0.8193
2011-08-21,"44_45",0.86,2112,"AQUA",0.86
2011-09-06,"44_45",0.8179,2112,"AQUA",0.8179
2011-09-22,"44_45",0.8568,2112,"AQUA",0.8568
2011-10-08,"44_45",0.8083,2112,"AQUA",0.8083
2011-10-24,"44_45",0.699,2116,"AQUA",NA
2011-11-09,"44_45",0.6566,3158,"AQUA",NA
2011-11-25,"44_45",0.669,2116,"AQUA",NA
2011-12-11,"44_45",0.8154,2116,"AQUA",NA
2011-12-27,"44_45",0.8011,2120,"AQUA",0.8011
2012-01-09,"44_45",0.5864,2116,"AQUA",NA
2012-01-25,"44_45",0.7957,2116,"AQUA",NA
2012-02-10,"44_45",0.7605,2062,"AQUA",NA
2012-02-26,"44_45",0.4718,35870,"AQUA",NA
2012-03-13,"44_45",0.6253,2441,"AQUA",NA
2012-03-29,"44_45",0.495,35152,"AQUA",0.495
2012-04-14,"44_45",0.7086,2112,"AQUA",0.7086
2012-04-30,"44_45",0.6051,2112,"AQUA",0.6051
2012-05-16,"44_45",0.7075,2116,"AQUA",NA
2012-06-01,"44_45",0.8105,2112,"AQUA",0.8105
2012-06-17,"44_45",0.8459,2116,"AQUA",NA
2012-07-03,"44_45",0.8635,2112,"AQUA",0.8635
2012-07-19,"44_45",0.8663,2112,"AQUA",0.8663
2012-08-04,"44_45",0.84,2112,"AQUA",0.84
2012-08-20,"44_45",0.8566,2112,"AQUA",0.8566
2012-09-05,"44_45",0.8229,2112,"AQUA",0.8229
2012-09-21,"44_45",0.7468,2112,"AQUA",0.7468
2012-10-07,"44_45",0.7684,2112,"AQUA",0.7684
2012-10-23,"44_45",0.7873,2185,"AQUA",NA
2012-11-08,"44_45",0.8913,2185,"AQUA",NA
2012-11-24,"44_45",0.7926,2116,"AQUA",NA
2012-12-10,"44_45",0.8641,35152,"AQUA",0.8641
2012-12-26,"44_45",0.7409,2449,"AQUA",NA
2013-01-09,"44_45",0.8571,2116,"AQUA",NA
2013-01-25,"44_45",0.658,2116,"AQUA",NA
2013-02-10,"44_45",0.7563,2112,"AQUA",0.7563
2013-02-26,"44_45",0.1611,2058,"AQUA",NA
2013-03-14,"44_45",0.7572,35217,"AQUA",NA
2013-03-30,"44_45",0.7486,2112,"AQUA",0.7486
2013-04-15,"44_45",0.6838,2112,"AQUA",0.6838
2013-05-01,"44_45",0.7813,2112,"AQUA",0.7813
2013-05-17,"44_45",0.8248,2112,"AQUA",0.8248
2013-06-02,"44_45",0.8413,2112,"AQUA",0.8413
2013-06-18,"44_45",0.859,2112,"AQUA",0.859
2013-07-04,"44_45",0.8728,2112,"AQUA",0.8728
2013-07-20,"44_45",0.8682,2112,"AQUA",0.8682
2013-08-05,"44_45",0.793,2112,"AQUA",0.793
2013-08-21,"44_45",0.699,2112,"AQUA",0.699
2013-09-06,"44_45",0.6476,2112,"AQUA",0.6476
2013-09-22,"44_45",0.7854,2112,"AQUA",0.7854
2013-10-08,"44_45",0.621,2112,"AQUA",0.621
2013-10-24,"44_45",0.691,2116,"AQUA",NA
2013-11-09,"44_45",0.6831,2116,"AQUA",NA
2013-11-25,"44_45",0.6499,2116,"AQUA",NA
2013-12-11,"44_45",0.5846,2116,"AQUA",NA
2013-12-27,"44_45",0.5964,2120,"AQUA",0.5964
2014-01-09,"44_45",0.5096,2116,"AQUA",NA
2014-01-25,"44_45",0.5798,2116,"AQUA",NA
2014-02-10,"44_45",0.1298,2058,"AQUA",NA
2014-02-26,"44_45",0.5352,2112,"AQUA",0.5352
2014-03-14,"44_45",0.4654,2112,"AQUA",0.4654
2014-03-30,"44_45",0.5474,2112,"AQUA",0.5474
2014-04-15,"44_45",0.5465,2112,"AQUA",0.5465
2014-05-01,"44_45",0.5912,2112,"AQUA",0.5912
2014-05-17,"44_45",0.7277,2112,"AQUA",0.7277
2014-06-02,"44_45",0.5325,2112,"AQUA",0.5325
2014-06-18,"44_45",0.6379,2112,"AQUA",0.6379
2014-07-04,"44_45",0.8216,2112,"AQUA",0.8216
2014-07-20,"44_45",0.8509,2112,"AQUA",0.8509
2014-08-05,"44_45",0.8304,2112,"AQUA",0.8304
2014-08-21,"44_45",0.8276,2112,"AQUA",0.8276
2014-09-06,"44_45",0.7494,2112,"AQUA",0.7494
2014-09-22,"44_45",0.7677,2112,"AQUA",0.7677
2014-10-08,"44_45",0.5286,2112,"AQUA",0.5286
2014-10-24,"44_45",0.539,2116,"AQUA",NA
2014-11-09,"44_45",0.6797,2116,"AQUA",NA
2014-11-25,"44_45",0.7467,2120,"AQUA",0.7467
2014-12-11,"44_45",0.5642,2116,"AQUA",NA
2014-12-27,"44_45",0.744,2120,"AQUA",0.744
2015-01-09,"44_45",0.7136,2116,"AQUA",NA
2015-01-25,"44_45",0.6632,2116,"AQUA",NA
2015-02-10,"44_45",0.6464,2112,"AQUA",0.6464
2015-02-26,"44_45",0.4684,2112,"AQUA",0.4684
2015-03-14,"44_45",0.5653,2112,"AQUA",0.5653
2015-03-30,"44_45",0.5858,36258,"AQUA",NA
2015-04-15,"44_45",0.5396,2112,"AQUA",0.5396
2015-05-01,"44_45",0.5268,2112,"AQUA",0.5268
2015-05-17,"44_45",0.6597,2112,"AQUA",0.6597
2015-06-02,"44_45",0.6565,2112,"AQUA",0.6565
2015-06-18,"44_45",0.7634,2112,"AQUA",0.7634
2015-07-04,"44_45",0.8116,2112,"AQUA",0.8116
2015-07-20,"44_45",0.5877,2112,"AQUA",0.5877
2015-08-05,"44_45",0.7918,2112,"AQUA",0.7918
2015-08-21,"44_45",0.7673,2112,"AQUA",0.7673
2015-09-06,"44_45",0.7891,2112,"AQUA",0.7891
2015-09-22,"44_45",0.7218,2112,"AQUA",0.7218
2015-10-08,"44_45",0.5506,2112,"AQUA",0.5506
2015-10-24,"44_45",0.5515,2116,"AQUA",NA
2015-11-09,"44_45",0.6743,3158,"AQUA",NA
2015-11-25,"44_45",0.7684,2116,"AQUA",NA
2015-12-11,"44_45",0.0784,2062,"AQUA",NA
2015-12-27,"44_45",0.6847,35160,"AQUA",0.6847
2016-01-09,"44_45",0.6847,35156,"AQUA",0.6847
2016-01-25,"44_45",0.5424,2116,"AQUA",NA
2016-02-10,"44_45",0.6117,2116,"AQUA",NA
2016-02-26,"44_45",0.7181,2376,"AQUA",0.7181
2016-03-13,"44_45",0.625,2116,"AQUA",NA
2016-03-29,"44_45",0.6564,2112,"AQUA",0.6564
2016-04-14,"44_45",0.5135,2112,"AQUA",0.5135
2016-04-30,"44_45",0.6882,2112,"AQUA",0.6882
2016-05-16,"44_45",0.696,2116,"AQUA",NA
2016-06-01,"44_45",0.6335,2112,"AQUA",0.6335
2016-06-17,"44_45",0.8283,2112,"AQUA",0.8283
2016-07-03,"44_45",0.7932,2112,"AQUA",0.7932
2016-07-19,"44_45",0.8102,2112,"AQUA",0.8102
2016-08-04,"44_45",0.7193,2112,"AQUA",0.7193
2016-08-20,"44_45",0.65,2112,"AQUA",0.65
2016-09-05,"44_45",0.6922,2112,"AQUA",0.6922
2016-09-21,"44_45",0.8011,2112,"AQUA",0.8011
2016-10-07,"44_45",0.7278,2112,"AQUA",0.7278
2016-10-23,"44_45",0.7256,2116,"AQUA",NA
2016-11-08,"44_45",0.7548,2116,"AQUA",NA
2016-11-24,"44_45",0.5114,2065,"AQUA",NA
2016-12-10,"44_45",0.7469,2189,"AQUA",NA
2016-12-26,"44_45",0.3737,2070,"AQUA",NA
2017-01-09,"44_45",0.3737,2066,"AQUA",NA
2017-01-25,"44_45",0.6222,2116,"AQUA",NA
2017-02-10,"44_45",0.7397,2120,"AQUA",0.7397
2017-02-26,"44_45",0.4976,2372,"AQUA",NA
2017-03-14,"44_45",0.2208,2058,"AQUA",NA
2017-03-30,"44_45",0.5038,35217,"AQUA",NA
2017-04-15,"44_45",0.697,2116,"AQUA",NA
2017-05-01,"44_45",0.6588,2112,"AQUA",0.6588
2017-05-17,"44_45",0.7642,2112,"AQUA",0.7642
2017-06-02,"44_45",0.7083,2112,"AQUA",0.7083
2017-06-18,"44_45",0.8461,2112,"AQUA",0.8461
2017-07-04,"44_45",0.758,2112,"AQUA",0.758
2017-07-20,"44_45",0.8213,2112,"AQUA",0.8213
2017-08-05,"44_45",0.8603,2112,"AQUA",0.8603
2017-08-21,"44_45",0.8002,2116,"AQUA",NA
2017-09-06,"44_45",0.8085,2116,"AQUA",NA
2017-09-22,"44_45",0.8318,2116,"AQUA",NA
2017-10-08,"44_45",0.7783,2120,"AQUA",0.7783
2017-10-24,"44_45",0.7725,2120,"AQUA",0.7725
2017-11-09,"44_45",0.7613,2066,"AQUA",NA
2017-11-25,"44_45",0.7719,2120,"AQUA",0.7719
2017-12-11,"44_45",0.7887,2120,"AQUA",0.7887
2017-12-27,"44_45",0.8179,2120,"AQUA",0.8179
2018-01-09,"44_45",0.6508,2120,"AQUA",0.6508
2018-01-25,"44_45",0.3774,2070,"AQUA",NA
2018-02-10,"44_45",0.7467,2116,"AQUA",NA
2018-02-26,"44_45",0.5998,2116,"AQUA",NA
2018-03-14,"44_45",0.7088,2120,"AQUA",0.7088
2018-03-30,"44_45",0.4523,2062,"AQUA",NA
2018-04-15,"44_45",0.6481,2116,"AQUA",NA
2018-05-01,"44_45",0.721,2116,"AQUA",NA
2018-05-17,"44_45",0.7629,2116,"AQUA",NA
2018-06-02,"44_45",0.8105,2116,"AQUA",NA
2018-06-18,"44_45",0.8052,2120,"AQUA",0.8052
2018-07-04,"44_45",0.8177,2116,"AQUA",NA
2018-07-20,"44_45",0.8173,2116,"AQUA",NA
2018-08-05,"44_45",0.8334,2185,"AQUA",NA
2018-08-21,"44_45",0.8546,2116,"AQUA",NA
2018-09-06,"44_45",0.8007,2116,"AQUA",NA
2018-09-22,"44_45",0.7811,2116,"AQUA",NA
2018-10-08,"44_45",0.7275,2116,"AQUA",NA
2018-10-24,"44_45",0.7933,2120,"AQUA",0.7933
2018-11-09,"44_45",0.7565,2120,"AQUA",0.7565
2018-11-25,"44_45",0.788,2120,"AQUA",0.788
2018-12-11,"44_45",0.1083,2066,"AQUA",NA
2018-12-27,"44_45",0.781,2124,"AQUA",0.781
2019-01-09,"44_45",0.8336,2120,"AQUA",0.8336
2019-01-25,"44_45",0.7412,2120,"AQUA",0.7412
2019-02-10,"44_45",0.2122,2062,"AQUA",NA
2019-02-26,"44_45",0.818,2189,"AQUA",NA
2019-03-14,"44_45",0.6924,2116,"AQUA",NA
2019-03-30,"44_45",0.7053,2116,"AQUA",NA
2019-04-15,"44_45",0.7245,2116,"AQUA",NA
2019-05-01,"44_45",0.6899,2116,"AQUA",NA
2019-05-17,"44_45",0.7998,2116,"AQUA",NA
2019-06-02,"44_45",0.8165,2116,"AQUA",NA
2019-06-18,"44_45",0.86,2116,"AQUA",NA
2019-07-04,"44_45",0.8381,2116,"AQUA",NA
2019-07-20,"44_45",0.7993,2116,"AQUA",NA
2019-08-05,"44_45",0.7731,2116,"AQUA",NA
2019-08-21,"44_45",0.8007,2116,"AQUA",NA
2019-09-06,"44_45",0.8501,2116,"AQUA",NA
2000-02-18,"44_43",0.0453,2062,"TERA",NA
2000-03-05,"44_43",0.2116,2058,"TERA",NA
2000-03-21,"44_43",0.7754,2112,"TERA",NA
2000-04-06,"44_43",0.7883,2112,"TERA",NA
2000-04-22,"44_43",0.567,2058,"TERA",NA
2000-05-08,"44_43",0.7359,2058,"TERA",NA
2000-05-24,"44_43",0.7526,2112,"TERA",NA
2000-06-09,"44_43",0.8546,2112,"TERA",NA
2000-06-25,"44_43",0.8154,2112,"TERA",NA
2000-07-11,"44_43",0.8199,2172,"TERA",NA
2000-07-27,"44_43",0.8427,2112,"TERA",NA
2000-08-12,"44_43",0.9219,2181,"TERA",NA
2000-08-28,"44_43",0.838,2112,"TERA",NA
2000-09-13,"44_43",0.8335,2112,"TERA",NA
2000-09-29,"44_43",0.8235,2112,"TERA",NA
2000-10-15,"44_43",0.8308,2112,"TERA",NA
2000-10-31,"44_43",0.7876,2116,"TERA",NA
2000-11-16,"44_43",0.7844,2185,"TERA",NA
2000-12-02,"44_43",0.6438,2120,"TERA",0.6438
2000-12-18,"44_43",0.8555,2120,"TERA",0.8555
2001-01-01,"44_43",0.8555,2116,"TERA",NA
2001-01-17,"44_43",0.8093,2116,"TERA",NA
2001-02-02,"44_43",0.8287,2116,"TERA",NA
2001-02-18,"44_43",0.7966,2112,"TERA",NA
2001-03-06,"44_43",0.814,2112,"TERA",NA
2001-03-22,"44_43",0.7663,2112,"TERA",NA
2001-04-07,"44_43",0.1342,2058,"TERA",NA
2001-04-23,"44_43",0.7721,2112,"TERA",NA
2001-05-09,"44_43",0.7603,2112,"TERA",NA
2001-05-25,"44_43",0.8321,2112,"TERA",NA
2001-06-10,"44_43",0.9208,35217,"TERA",NA
2001-06-26,"44_43",0.8657,2112,"TERA",NA
2001-07-12,"44_43",0.8561,2112,"TERA",NA
2001-07-28,"44_43",0.8727,2112,"TERA",NA
2001-08-13,"44_43",0.873,2112,"TERA",NA
2001-08-29,"44_43",0.8558,2112,"TERA",NA
2001-09-14,"44_43",0.8627,2112,"TERA",NA
2001-09-30,"44_43",0.8416,2112,"TERA",NA
2001-10-16,"44_43",0.8377,2112,"TERA",NA
2001-11-01,"44_43",0.8249,2120,"TERA",0.8249
2001-11-17,"44_43",0.5928,3098,"TERA",NA
2001-12-03,"44_43",0.8783,34892,"TERA",0.8783
2001-12-19,"44_43",0.8604,2120,"TERA",0.8604
2002-01-01,"44_43",0.5898,35294,"TERA",NA
2002-01-17,"44_43",0.4853,18453,"TERA",NA
2002-02-02,"44_43",0.8644,2112,"TERA",NA
2002-02-18,"44_43",0.8169,2112,"TERA",NA
2002-03-06,"44_43",0.0352,2058,"TERA",NA
2002-03-22,"44_43",0.7792,2112,"TERA",NA
2002-04-07,"44_43",0.7679,2112,"TERA",NA
2002-04-23,"44_43",0.7753,2112,"TERA",NA
2002-05-09,"44_43",0.8276,2112,"TERA",NA
2002-05-25,"44_43",0.8431,35148,"TERA",NA
2002-06-10,"44_43",0.8309,2112,"TERA",NA
2002-06-26,"44_43",0.8563,2112,"TERA",NA
2002-07-12,"44_43",0.8644,2112,"TERA",NA
2002-07-28,"44_43",0.8829,2112,"TERA",NA
2002-08-13,"44_43",0.8725,2112,"TERA",NA
2002-08-29,"44_43",0.8907,2116,"TERA",NA
2002-09-14,"44_43",0.8517,2112,"TERA",NA
2002-09-30,"44_43",0.8766,2112,"TERA",NA
2002-10-16,"44_43",0.8662,2112,"TERA",NA
2002-11-01,"44_43",0.8419,2116,"TERA",NA
2002-11-17,"44_43",0.8804,2116,"TERA",NA
2002-12-03,"44_43",0.8711,2120,"TERA",0.8711
2002-12-19,"44_43",0.8779,2120,"TERA",0.8779
2003-01-01,"44_43",0.8779,2116,"TERA",NA
2003-01-17,"44_43",0.7872,2185,"TERA",NA
2003-02-02,"44_43",0.8579,2116,"TERA",NA
2003-02-18,"44_43",0.7888,2112,"TERA",NA
2003-03-06,"44_43",0.163,3094,"TERA",NA
2003-03-22,"44_43",0.5971,2058,"TERA",NA
2003-04-07,"44_43",0.7517,2112,"TERA",NA
2003-04-23,"44_43",0.8188,2112,"TERA",NA
2003-05-09,"44_43",0.7925,2116,"TERA",NA
2003-05-25,"44_43",0.7037,2112,"TERA",NA
2003-06-10,"44_43",0.8302,2112,"TERA",NA
2003-06-26,"44_43",0.8524,2112,"TERA",NA
2003-07-12,"44_43",0.8593,2112,"TERA",NA
2003-07-28,"44_43",0.8732,2112,"TERA",NA
2003-08-13,"44_43",0.862,2112,"TERA",NA
2003-08-29,"44_43",0.8798,2112,"TERA",NA
2003-09-14,"44_43",0.8696,2112,"TERA",NA
2003-09-30,"44_43",0.8385,2112,"TERA",NA
2003-10-16,"44_43",0.8098,2112,"TERA",NA
2003-11-01,"44_43",0.8767,2116,"TERA",NA
2003-11-17,"44_43",0.8927,2116,"TERA",NA
2003-12-03,"44_43",0.7903,34892,"TERA",0.7903
2003-12-19,"44_43",0.0324,2066,"TERA",NA
2004-01-01,"44_43",0.5921,35874,"TERA",NA
2004-01-17,"44_43",0.905,2116,"TERA",NA
2004-02-02,"44_43",0.8695,2116,"TERA",NA
2004-02-18,"44_43",0.8364,35148,"TERA",NA
2004-03-05,"44_43",0.8087,2112,"TERA",NA
2004-03-21,"44_43",0.7685,2112,"TERA",NA
2004-04-06,"44_43",0.8061,2112,"TERA",NA
2004-04-22,"44_43",0.7964,2112,"TERA",NA
2004-05-08,"44_43",0.8979,2441,"TERA",NA
2004-05-24,"44_43",0.816,2112,"TERA",NA
2004-06-09,"44_43",0.8482,2112,"TERA",NA
2004-06-25,"44_43",0.8807,2116,"TERA",NA
2004-07-11,"44_43",0.841,2112,"TERA",NA
2004-07-27,"44_43",0.8449,2112,"TERA",NA
2004-08-12,"44_43",0.8463,2112,"TERA",NA
2004-08-28,"44_43",0.8615,2112,"TERA",NA
2004-09-13,"44_43",0.8501,2112,"TERA",NA
2004-09-29,"44_43",0.8786,2112,"TERA",NA
2004-10-15,"44_43",0.9305,2181,"TERA",NA
2004-10-31,"44_43",0.8595,34892,"TERA",0.8595
2004-11-16,"44_43",0.8918,2261,"TERA",NA
2004-12-02,"44_43",0.6048,36330,"TERA",NA
2004-12-18,"44_43",0.8364,2120,"TERA",0.8364
2005-01-01,"44_43",0.8378,2116,"TERA",NA
2005-01-17,"44_43",0.8704,2116,"TERA",NA
2005-02-02,"44_43",0.7814,2116,"TERA",NA
2005-02-18,"44_43",0.8427,2112,"TERA",NA
2005-03-06,"44_43",0.7833,2112,"TERA",NA
2005-03-22,"44_43",0.1646,2058,"TERA",NA
2005-04-07,"44_43",0.3904,2116,"TERA",NA
2005-04-23,"44_43",0.8267,35221,"TERA",NA
2005-05-09,"44_43",0.8214,2116,"TERA",NA
2005-05-25,"44_43",0.821,2112,"TERA",NA
2005-06-10,"44_43",0.854,2112,"TERA",NA
2005-06-26,"44_43",0.8745,2112,"TERA",NA
2005-07-12,"44_43",0.8677,2112,"TERA",NA
2005-07-28,"44_43",0.8691,2112,"TERA",NA
2005-08-13,"44_43",0.8766,2112,"TERA",NA
2005-08-29,"44_43",0.8695,2112,"TERA",NA
2005-09-14,"44_43",0.8714,2112,"TERA",NA
2005-09-30,"44_43",0.064,2058,"TERA",NA
2005-10-16,"44_43",0.8507,2112,"TERA",NA
2005-11-01,"44_43",0.7966,2116,"TERA",NA
2005-11-17,"44_43",0.8288,2116,"TERA",NA
2005-12-03,"44_43",0.8699,2116,"TERA",NA
2005-12-19,"44_43",0.0723,2066,"TERA",NA
2006-01-01,"44_43",0.0723,2062,"TERA",NA
2006-01-17,"44_43",0.7382,2116,"TERA",NA
2006-02-02,"44_43",0.6449,2116,"TERA",NA
2006-02-18,"44_43",0.7613,2112,"TERA",NA
2006-03-06,"44_43",0.7937,2112,"TERA",NA
2006-03-22,"44_43",0.6945,34892,"TERA",0.6945
2006-04-07,"44_43",0.7395,2112,"TERA",NA
2006-04-23,"44_43",0.5437,2112,"TERA",NA
2006-05-09,"44_43",0.804,2112,"TERA",NA
2006-05-25,"44_43",0.662,3094,"TERA",NA
2006-06-10,"44_43",0.8166,2112,"TERA",NA
2006-06-26,"44_43",0.8524,2112,"TERA",NA
2006-07-12,"44_43",0.8138,2112,"TERA",NA
2006-07-28,"44_43",0.781,2112,"TERA",NA
2006-08-13,"44_43",0.5553,2112,"TERA",NA
2006-08-29,"44_43",0.7964,2112,"TERA",NA
2006-09-14,"44_43",0.8194,2112,"TERA",NA
2006-09-30,"44_43",0.7303,2112,"TERA",NA
2006-10-16,"44_43",0.8432,2112,"TERA",NA
2006-11-01,"44_43",0.5952,2116,"TERA",NA
2006-11-17,"44_43",0.8191,2120,"TERA",0.8191
2006-12-03,"44_43",0.3279,35221,"TERA",NA
2006-12-19,"44_43",0.7109,2120,"TERA",0.7109
2007-01-01,"44_43",0.7485,2116,"TERA",NA
2007-01-17,"44_43",0.6911,2116,"TERA",NA
2007-02-02,"44_43",0.829,2112,"TERA",NA
2007-02-18,"44_43",0.7716,34892,"TERA",0.7716
2007-03-06,"44_43",0.1389,2058,"TERA",NA
2007-03-22,"44_43",0.6248,2112,"TERA",NA
2007-04-07,"44_43",0.5558,2441,"TERA",NA
2007-04-23,"44_43",0.5917,2112,"TERA",NA
2007-05-09,"44_43",0.8043,2112,"TERA",NA
2007-05-25,"44_43",0.8271,2112,"TERA",NA
2007-06-10,"44_43",0.7712,2112,"TERA",NA
2007-06-26,"44_43",0.5324,2112,"TERA",NA
2007-07-12,"44_43",0.833,2112,"TERA",NA
2007-07-28,"44_43",0.5525,2112,"TERA",NA
2007-08-13,"44_43",0.8722,2112,"TERA",NA
2007-08-29,"44_43",0.6183,2112,"TERA",NA
2007-09-14,"44_43",0.6931,2116,"TERA",NA
2007-09-30,"44_43",0.7407,2112,"TERA",NA
2007-10-16,"44_43",0.7812,2112,"TERA",NA
2007-11-01,"44_43",0.6228,2116,"TERA",NA
2007-11-17,"44_43",0.6717,2116,"TERA",NA
2007-12-03,"44_43",-0.0184,18450,"TERA",NA
2007-12-19,"44_43",0.6479,2070,"TERA",NA
2008-01-01,"44_43",0.8523,35225,"TERA",NA
2008-01-17,"44_43",0.802,2376,"TERA",0.802
2008-02-02,"44_43",0.7418,2380,"TERA",0.7418
2008-02-18,"44_43",0.7477,2112,"TERA",NA
2008-03-05,"44_43",0.8093,2112,"TERA",NA
2008-03-21,"44_43",0.5677,3094,"TERA",NA
2008-04-06,"44_43",0.7554,2112,"TERA",NA
2008-04-22,"44_43",0.696,2112,"TERA",NA
2008-05-08,"44_43",0.8291,2112,"TERA",NA
2008-05-24,"44_43",0.7632,2116,"TERA",NA
2008-06-09,"44_43",0.8009,2112,"TERA",NA
2008-06-25,"44_43",0.8244,2112,"TERA",NA
2008-07-11,"44_43",0.7899,2112,"TERA",NA
2008-07-27,"44_43",0.7936,2116,"TERA",NA
2008-08-12,"44_43",0.8688,2112,"TERA",NA
2008-08-28,"44_43",0.8849,2112,"TERA",NA
2008-09-13,"44_43",0.5641,2112,"TERA",NA
2008-09-29,"44_43",0.8595,2112,"TERA",NA
2008-10-15,"44_43",0.6952,2112,"TERA",NA
2008-10-31,"44_43",0.85,2116,"TERA",NA
2008-11-16,"44_43",0.8341,2116,"TERA",NA
2008-12-02,"44_43",0.7102,2116,"TERA",NA
2008-12-18,"44_43",0.0154,3106,"TERA",NA
2009-01-01,"44_43",0.6993,2116,"TERA",NA
2009-01-17,"44_43",0.8169,2116,"TERA",NA
2009-02-02,"44_43",0.5409,2116,"TERA",NA
2009-02-18,"44_43",0.7632,2112,"TERA",NA
2009-03-06,"44_43",0.6469,34888,"TERA",NA
2009-03-22,"44_43",0.7973,2112,"TERA",NA
2009-04-07,"44_43",0.7816,2112,"TERA",NA
2009-04-23,"44_43",0.6454,2112,"TERA",NA
2009-05-09,"44_43",0.769,2112,"TERA",NA
2009-05-25,"44_43",0.8016,2112,"TERA",NA
2009-06-10,"44_43",0.8265,2372,"TERA",NA
2009-06-26,"44_43",0.8355,2112,"TERA",NA
2009-07-12,"44_43",0.7873,2112,"TERA",NA
2009-07-28,"44_43",0.877,2112,"TERA",NA
2009-08-13,"44_43",0.7561,2112,"TERA",NA
2009-08-29,"44_43",0.8124,2112,"TERA",NA
2009-09-14,"44_43",0.7929,2112,"TERA",NA
2009-09-30,"44_43",0.7066,2112,"TERA",NA
2009-10-16,"44_43",0.7868,2372,"TERA",NA
2009-11-01,"44_43",0.8482,2116,"TERA",NA
2009-11-17,"44_43",0.7314,2116,"TERA",NA
2009-12-03,"44_43",0.8395,2116,"TERA",NA
2009-12-19,"44_43",0.7268,2120,"TERA",0.7268
2010-01-01,"44_43",0.1316,2066,"TERA",NA
2010-01-17,"44_43",0.5488,3558,"TERA",NA
2010-02-02,"44_43",0.7409,2116,"TERA",NA
2010-02-18,"44_43",0.796,2112,"TERA",NA
2010-03-06,"44_43",0.6705,2112,"TERA",NA
2010-03-22,"44_43",0.6784,2112,"TERA",NA
2010-04-07,"44_43",0.6323,2112,"TERA",NA
2010-04-23,"44_43",0.7343,2112,"TERA",NA
2010-05-09,"44_43",0.7523,2116,"TERA",NA
2010-05-25,"44_43",0.699,35148,"TERA",NA
2010-06-10,"44_43",0.8298,2112,"TERA",NA
2010-06-26,"44_43",0.838,2112,"TERA",NA
2010-07-12,"44_43",0.7667,2112,"TERA",NA
2010-07-28,"44_43",0.8354,2181,"TERA",NA
2010-08-13,"44_43",0.8513,2112,"TERA",NA
2010-08-29,"44_43",0.8623,2112,"TERA",NA
2010-09-14,"44_43",0.8508,2112,"TERA",NA
2010-09-30,"44_43",0.7814,2112,"TERA",NA
2010-10-16,"44_43",0.8422,2112,"TERA",NA
2010-11-01,"44_43",0.8457,2116,"TERA",NA
2010-11-17,"44_43",0.0266,2066,"TERA",NA
2010-12-03,"44_43",0.8678,34892,"TERA",0.8678
2010-12-19,"44_43",0.8733,34896,"TERA",0.8733
2011-01-01,"44_43",0.4618,2065,"TERA",NA
2011-01-17,"44_43",0.7007,2116,"TERA",NA
2011-02-02,"44_43",0.8245,34892,"TERA",0.8245
2011-02-18,"44_43",0.3894,18449,"TERA",NA
2011-03-06,"44_43",0.1518,2058,"TERA",NA
2011-03-22,"44_43",0.5359,2062,"TERA",NA
2011-04-07,"44_43",0.6677,2112,"TERA",NA
2011-04-23,"44_43",0.6744,2112,"TERA",NA
2011-05-09,"44_43",0.7205,2112,"TERA",NA
2011-05-25,"44_43",0.6466,2112,"TERA",NA
2011-06-10,"44_43",0.8233,34892,"TERA",0.8233
2011-06-26,"44_43",0.8513,2112,"TERA",NA
2011-07-12,"44_43",0.8486,2112,"TERA",NA
2011-07-28,"44_43",0.8799,2112,"TERA",NA
2011-08-13,"44_43",0.8473,2112,"TERA",NA
2011-08-29,"44_43",0.8402,2112,"TERA",NA
2011-09-14,"44_43",0.8059,2112,"TERA",NA
2011-09-30,"44_43",0.1713,2062,"TERA",NA
2011-10-16,"44_43",0.879,2112,"TERA",NA
2011-11-01,"44_43",0.7906,2116,"TERA",NA
2011-11-17,"44_43",0.777,2116,"TERA",NA
2011-12-03,"44_43",0.7547,2116,"TERA",NA
2011-12-19,"44_43",0.8136,2120,"TERA",0.8136
2012-01-01,"44_43",0.8671,2189,"TERA",NA
2012-01-17,"44_43",0.6917,2120,"TERA",0.6917
2012-02-02,"44_43",0.7704,2116,"TERA",NA
2012-02-18,"44_43",0.3793,2057,"TERA",NA
2012-03-05,"44_43",0.6262,35148,"TERA",NA
2012-03-21,"44_43",0.4075,2058,"TERA",NA
2012-04-06,"44_43",0.5937,2112,"TERA",NA
2012-04-22,"44_43",0.7306,2112,"TERA",NA
2012-05-08,"44_43",0.7398,2112,"TERA",NA
2012-05-24,"44_43",0.3372,2058,"TERA",NA
2012-06-09,"44_43",0.7914,2112,"TERA",NA
2012-06-25,"44_43",0.8266,2112,"TERA",NA
2012-07-11,"44_43",0.8521,2112,"TERA",NA
2012-07-27,"44_43",0.8457,2112,"TERA",NA
2012-08-12,"44_43",0.8217,2112,"TERA",NA
2012-08-28,"44_43",0.8,2112,"TERA",NA
2012-09-13,"44_43",0.7946,2112,"TERA",NA
2012-09-29,"44_43",0.8041,2112,"TERA",NA
2012-10-15,"44_43",0.7517,2112,"TERA",NA
