"date","pixel","evi_raw","evi_qc","type","evi_filtered"
2015-05-09,"43_44",0.2984,4164,"TERA",NA
2015-05-25,"43_44",0.3703,4365,"TERA",NA
2015-06-10,"43_44",0.3565,4160,"TERA",NA
2015-06-26,"43_44",0.3704,4233,"TERA",NA
2015-07-12,"43_44",0.4425,4305,"TERA",NA
2015-07-28,"43_44",0.3214,4229,"TERA",NA
2015-08-13,"43_44",0.2513,36936,"TERA",NA
2015-08-29,"43_44",0.3437,2441,"TERA",NA
2015-09-14,"43_44",0.4071,4164,"TERA",NA
2015-09-30,"43_44",0.2971,4160,"TERA",NA
2015-10-16,"43_44",0.289,4160,"TERA",NA
2015-11-01,"43_44",0.3121,4160,"TERA",NA
2015-11-17,"43_44",0.2847,4160,"TERA",NA
2015-12-03,"43_44",0.292,4160,"TERA",NA
2015-12-19,"43_44",0.2818,4164,"TERA",NA
2016-01-01,"43_44",0.2737,4160,"TERA",NA
2016-01-17,"43_44",0.3204,4160,"TERA",NA
2016-02-02,"43_44",0.2779,4160,"TERA",NA
2016-02-18,"43_44",0.266,4160,"TERA",NA
2016-03-05,"43_44",0.286,4160,"TERA",NA
2016-03-21,"43_44",0.2971,4160,"TERA",NA
2016-04-06,"43_44",0.3268,4160,"TERA",NA
2016-04-22,"43_44",0.2381,4160,"TERA",NA
2016-05-08,"43_44",0.3703,4160,"TERA",NA
2016-05-24,"43_44",0.381,4160,"TERA",NA
2016-06-09,"43_44",0.2768,4160,"TERA",NA
2016-06-25,"43_44",0.323,37145,"TERA",NA
2016-07-11,"43_44",0.3143,4160,"TERA",NA
2016-07-27,"43_44",0.3528,37145,"TERA",NA
2016-08-12,"43_44",0.3487,2372,"TERA",NA
2016-08-28,"43_44",0.3073,4160,"TERA",NA
2016-09-13,"43_44",0.4082,4164,"TERA",NA
2016-09-29,"43_44",0.3483,4160,"TERA",NA
2016-10-15,"43_44",0.3211,4160,"TERA",NA
2016-10-31,"43_44",0.323,4160,"TERA",NA
2016-11-16,"43_44",0.3049,4160,"TERA",NA
2016-12-02,"43_44",0.2619,4160,"TERA",NA
2016-12-18,"43_44",0.3049,4160,"TERA",NA
2017-01-01,"43_44",0.2734,4160,"TERA",NA
2017-01-17,"43_44",0.2794,4160,"TERA",NA
2017-02-02,"43_44",0.275,4160,"TERA",NA
2017-02-18,"43_44",0.2861,4160,"TERA",NA
2017-03-06,"43_44",0.2812,4160,"TERA",NA
2017-03-22,"43_44",0.3209,4160,"TERA",NA
2017-04-07,"43_44",0.355,4160,"TERA",NA
2017-04-23,"43_44",0.3265,4160,"TERA",NA
2017-05-09,"43_44",0.3552,4160,"TERA",NA
2017-05-25,"43_44",0.3566,4160,"TERA",NA
2017-06-10,"43_44",0.3863,4106,"TERA",NA
2017-06-26,"43_44",0.121,4106,"TERA",NA
2017-07-12,"43_44",0.3436,4365,"TERA",NA
2017-07-28,"43_44",0.3171,37141,"TERA",NA
2017-08-13,"43_44",0.3085,37145,"TERA",NA
2017-08-29,"43_44",0.3264,4160,"TERA",NA
2017-09-14,"43_44",0.349,4168,"TERA",0.349
2017-09-30,"43_44",0.3895,4168,"TERA",0.3895
2017-10-16,"43_44",0.2988,4164,"TERA",NA
2017-11-01,"43_44",0.2915,4164,"TERA",NA
2017-11-17,"43_44",0.3286,4164,"TERA",NA
2017-12-03,"43_44",0.3114,4164,"TERA",NA
2017-12-19,"43_44",0.2782,4164,"TERA",NA
2018-01-01,"43_44",0.3126,4164,"TERA",NA
2018-01-17,"43_44",0.3187,4164,"TERA",NA
2018-02-02,"43_44",0.3093,4164,"TERA",NA
2018-02-18,"43_44",0.2992,4164,"TERA",NA
2018-03-06,"43_44",0.2862,4164,"TERA",NA
2018-03-22,"43_44",0.2937,4164,"TERA",NA
2018-04-07,"43_44",0.3575,4164,"TERA",NA
2018-04-23,"43_44",0.332,4164,"TERA",NA
2018-05-09,"43_44",0.3169,4233,"TERA",NA
2018-05-25,"43_44",0.403,4114,"TERA",NA
2018-06-10,"43_44",0.3538,4369,"TERA",NA
2018-06-26,"43_44",0.2738,37145,"TERA",NA
2018-07-12,"43_44",0.4427,4373,"TERA",NA
2018-07-28,"43_44",0.252,37145,"TERA",NA
2018-08-13,"43_44",0.3824,4110,"TERA",NA
2018-08-29,"43_44",0.2406,37145,"TERA",NA
2018-09-14,"43_44",0.2941,4233,"TERA",NA
2018-09-30,"43_44",0.348,4164,"TERA",NA
2018-10-16,"43_44",0.297,4164,"TERA",NA
2018-11-01,"43_44",0.3701,4168,"TERA",0.3701
2018-11-17,"43_44",0.2722,4164,"TERA",NA
2018-12-03,"43_44",0.3099,4164,"TERA",NA
2018-12-19,"43_44",0.3086,4164,"TERA",NA
2019-01-01,"43_44",0.2778,4164,"TERA",NA
2019-01-17,"43_44",0.321,4164,"TERA",NA
2019-02-02,"43_44",0.2948,4164,"TERA",NA
2019-02-18,"43_44",0.2968,4164,"TERA",NA
2019-03-06,"43_44",0.2644,4168,"TERA",0.2644
2019-03-22,"43_44",0.2025,4164,"TERA",NA
2019-04-07,"43_44",0.2973,4164,"TERA",NA
2019-04-23,"43_44",0.2904,4164,"TERA",NA
2019-05-09,"43_44",0.3699,4164,"TERA",NA
2019-05-25,"43_44",0.4082,4233,"TERA",NA
2019-06-10,"43_44",0.3026,4109,"TERA",NA
2019-06-26,"43_44",0.2999,4233,"TERA",NA
2019-07-12,"43_44",0.2912,37145,"TERA",NA
2019-07-28,"43_44",0.3835,4237,"TERA",NA
2002-07-04,"43_44",0.4299,35217,"AQUA",NA
2002-07-20,"43_44",0.3724,37141,"AQUA",NA
2002-08-05,"43_44",0.3666,35217,"AQUA",NA
2002-08-21,"43_44",0.2421,5142,"AQUA",NA
2002-09-06,"43_44",0.368,4365,"AQUA",NA
2002-09-22,"43_44",0.3054,4229,"AQUA",NA
2002-10-08,"43_44",0.2902,4164,"AQUA",NA
2002-10-24,"43_44",0.3643,4164,"AQUA",NA
2002-11-09,"43_44",0.278,4160,"AQUA",0.278
2002-11-25,"43_44",0.297,4160,"AQUA",0.297
2002-12-11,"43_44",0.2899,4160,"AQUA",0.2899
2002-12-27,"43_44",0.2627,4164,"AQUA",NA
2003-01-09,"43_44",0.2762,4160,"AQUA",0.2762
2003-01-25,"43_44",0.269,4160,"AQUA",0.269
2003-02-10,"43_44",0.2754,4160,"AQUA",0.2754
2003-02-26,"43_44",0.2971,4233,"AQUA",NA
2003-03-14,"43_44",0.3999,4164,"AQUA",NA
2003-03-30,"43_44",0.1701,4160,"AQUA",0.1701
2003-04-15,"43_44",0.2092,37141,"AQUA",NA
2003-05-01,"43_44",0.3314,4164,"AQUA",NA
2003-05-17,"43_44",0.2691,4229,"AQUA",NA
2003-06-02,"43_44",0.1992,4110,"AQUA",NA
2003-06-18,"43_44",0.2706,37145,"AQUA",NA
2003-07-04,"43_44",0.2528,4110,"AQUA",NA
2003-07-20,"43_44",0.3558,37141,"AQUA",NA
2003-08-05,"43_44",0.1492,37141,"AQUA",NA
2003-08-21,"43_44",0.3043,4160,"AQUA",0.3043
2003-09-06,"43_44",0.3496,4164,"AQUA",NA
2003-09-22,"43_44",0.3634,4110,"AQUA",NA
2003-10-08,"43_44",0.2769,4160,"AQUA",0.2769
2003-10-24,"43_44",0.2733,4160,"AQUA",0.2733
2003-11-09,"43_44",0.2652,4160,"AQUA",0.2652
2003-11-25,"43_44",0.273,4160,"AQUA",0.273
2003-12-11,"43_44",0.2354,4160,"AQUA",0.2354
2003-12-27,"43_44",0.2458,4164,"AQUA",NA
2004-01-09,"43_44",0.3288,4160,"AQUA",0.3288
2004-01-25,"43_44",0.233,4160,"AQUA",0.233
2004-02-10,"43_44",0.2581,4164,"AQUA",NA
2004-02-26,"43_44",0.2222,4160,"AQUA",0.2222
2004-03-13,"43_44",0.2333,4160,"AQUA",0.2333
2004-03-29,"43_44",0.2679,4160,"AQUA",0.2679
2004-04-14,"43_44",0.2768,4160,"AQUA",0.2768
2004-04-30,"43_44",0.3117,4164,"AQUA",NA
2004-05-16,"43_44",0.3087,4365,"AQUA",NA
2004-06-01,"43_44",0.3711,4229,"AQUA",NA
2004-06-17,"43_44",0.3937,4160,"AQUA",0.3937
2004-07-03,"43_44",0.3739,37005,"AQUA",NA
2004-07-19,"43_44",0.3387,5142,"AQUA",NA
2004-08-04,"43_44",0.4175,4366,"AQUA",NA
2004-08-20,"43_44",0.3491,35148,"AQUA",0.3491
2004-09-05,"43_44",0.4226,4233,"AQUA",NA
2004-09-21,"43_44",0.2985,4160,"AQUA",0.2985
2004-10-07,"43_44",0.3264,2112,"AQUA",0.3264
2004-10-23,"43_44",0.3172,4160,"AQUA",0.3172
2004-11-08,"43_44",0.285,4164,"AQUA",NA
2004-11-24,"43_44",0.3176,4160,"AQUA",0.3176
2004-12-10,"43_44",0.2719,4160,"AQUA",0.2719
2004-12-26,"43_44",0.2969,4164,"AQUA",NA
2005-01-09,"43_44",0.2427,4160,"AQUA",0.2427
2005-01-25,"43_44",0.2526,2112,"AQUA",0.2526
2005-02-10,"43_44",0.2431,4160,"AQUA",0.2431
2005-02-26,"43_44",0.2461,4160,"AQUA",0.2461
2005-03-14,"43_44",0.2411,4160,"AQUA",0.2411
2005-03-30,"43_44",0.2854,4160,"AQUA",0.2854
2005-04-15,"43_44",0.2986,4229,"AQUA",NA
2005-05-01,"43_44",0.3004,4233,"AQUA",NA
2005-05-17,"43_44",0.4201,4366,"AQUA",NA
2005-06-02,"43_44",0.0502,4106,"AQUA",NA
2005-06-18,"43_44",0.3674,4365,"AQUA",NA
2005-07-04,"43_44",0.3652,4233,"AQUA",NA
2005-07-20,"43_44",0.3392,37141,"AQUA",NA
2005-08-05,"43_44",0.3617,37141,"AQUA",NA
2005-08-21,"43_44",0.2536,4106,"AQUA",NA
2005-09-06,"43_44",0.3099,4160,"AQUA",0.3099
2005-09-22,"43_44",0.414,4106,"AQUA",NA
2005-10-08,"43_44",0.3389,4164,"AQUA",NA
2005-10-24,"43_44",0.3237,4160,"AQUA",0.3237
2005-11-09,"43_44",0.2576,4160,"AQUA",0.2576
2005-11-25,"43_44",0.2656,4160,"AQUA",0.2656
2005-12-11,"43_44",0.267,4160,"AQUA",0.267
2005-12-27,"43_44",0.2826,4164,"AQUA",NA
2006-01-09,"43_44",0.2344,4160,"AQUA",0.2344
2006-01-25,"43_44",0.2514,4160,"AQUA",0.2514
2006-02-10,"43_44",0.252,2112,"AQUA",0.252
2006-02-26,"43_44",0.2483,4160,"AQUA",0.2483
2006-03-14,"43_44",0.2546,4160,"AQUA",0.2546
2006-03-30,"43_44",0.3199,4160,"AQUA",0.3199
2006-04-15,"43_44",0.2966,4160,"AQUA",0.2966
2006-05-01,"43_44",0.3017,4160,"AQUA",0.3017
2006-05-17,"43_44",0.3836,4164,"AQUA",NA
2006-06-02,"43_44",0.428,2441,"AQUA",NA
2006-06-18,"43_44",0.4348,4365,"AQUA",NA
2006-07-04,"43_44",0.286,4160,"AQUA",0.286
2006-07-20,"43_44",0.2517,4106,"AQUA",NA
2006-08-05,"43_44",0.3776,4365,"AQUA",NA
2006-08-21,"43_44",0.3248,4160,"AQUA",0.3248
2006-09-06,"43_44",0.3407,4233,"AQUA",NA
2006-09-22,"43_44",0.3314,4160,"AQUA",0.3314
2006-10-08,"43_44",0.3269,4160,"AQUA",0.3269
2006-10-24,"43_44",0.2948,4160,"AQUA",0.2948
2006-11-09,"43_44",0.312,4160,"AQUA",0.312
2006-11-25,"43_44",0.2756,2112,"AQUA",0.2756
2006-12-11,"43_44",0.3142,4106,"AQUA",NA
2006-12-27,"43_44",0.3234,4168,"AQUA",0.3234
2007-01-09,"43_44",0.2387,4160,"AQUA",0.2387
2007-01-25,"43_44",0.1681,4160,"AQUA",0.1681
2007-02-10,"43_44",0.2424,4160,"AQUA",0.2424
2007-02-26,"43_44",0.1996,4160,"AQUA",0.1996
2007-03-14,"43_44",0.2043,4160,"AQUA",0.2043
2007-03-30,"43_44",0.2567,4160,"AQUA",0.2567
2007-04-15,"43_44",0.3,4160,"AQUA",0.3
2007-05-01,"43_44",0.255,4160,"AQUA",0.255
2007-05-17,"43_44",0.3811,4110,"AQUA",NA
2007-06-02,"43_44",0.2502,4365,"AQUA",NA
2007-06-18,"43_44",0.3325,2185,"AQUA",NA
2007-07-04,"43_44",0.2802,4160,"AQUA",0.2802
2007-07-20,"43_44",0.3002,4110,"AQUA",NA
2007-08-05,"43_44",0.2892,4229,"AQUA",NA
2007-08-21,"43_44",0.3211,2257,"AQUA",NA
2007-09-06,"43_44",0.32,37141,"AQUA",NA
2007-09-22,"43_44",0.3543,4365,"AQUA",NA
2007-10-08,"43_44",0.2864,4160,"AQUA",0.2864
2007-10-24,"43_44",0.2961,4160,"AQUA",0.2961
2007-11-09,"43_44",0.3093,4160,"AQUA",0.3093
2007-11-25,"43_44",0.275,4160,"AQUA",0.275
2007-12-11,"43_44",0.2785,4160,"AQUA",0.2785
2007-12-27,"43_44",0.2909,4164,"AQUA",NA
2008-01-09,"43_44",0.2852,4229,"AQUA",NA
2008-01-25,"43_44",0.2607,4160,"AQUA",0.2607
2008-02-10,"43_44",0.2646,4160,"AQUA",0.2646
2008-02-26,"43_44",0.2039,4160,"AQUA",0.2039
2008-03-13,"43_44",0.2734,4160,"AQUA",0.2734
2008-03-29,"43_44",0.3462,5142,"AQUA",NA
2008-04-14,"43_44",0.3086,4160,"AQUA",0.3086
2008-04-30,"43_44",0.3269,4160,"AQUA",0.3269
2008-05-16,"43_44",0.336,4164,"AQUA",NA
2008-06-01,"43_44",0.3299,4106,"AQUA",NA
2008-06-17,"43_44",0.3271,4106,"AQUA",NA
2008-07-03,"43_44",0.394,4369,"AQUA",NA
2008-07-19,"43_44",0.3502,37141,"AQUA",NA
2008-08-04,"43_44",0.3825,4229,"AQUA",NA
2008-08-20,"43_44",0.3279,4106,"AQUA",NA
2008-09-05,"43_44",0.4228,4164,"AQUA",NA
2008-09-21,"43_44",0.3426,2112,"AQUA",0.3426
2008-10-07,"43_44",0.3199,37141,"AQUA",NA
2008-10-23,"43_44",0.2843,4160,"AQUA",0.2843
2008-11-08,"43_44",0.2704,4160,"AQUA",0.2704
2008-11-24,"43_44",0.2839,2112,"AQUA",0.2839
2008-12-10,"43_44",0.293,4160,"AQUA",0.293
2008-12-26,"43_44",0.2918,4164,"AQUA",NA
2009-01-09,"43_44",0.2561,4160,"AQUA",0.2561
2009-01-25,"43_44",0.2499,4160,"AQUA",0.2499
2009-02-10,"43_44",0.2736,4160,"AQUA",0.2736
2009-02-26,"43_44",0.2592,4160,"AQUA",0.2592
2009-03-14,"43_44",0.3165,4164,"AQUA",NA
2009-03-30,"43_44",0.3006,4160,"AQUA",0.3006
2009-04-15,"43_44",0.3296,4160,"AQUA",0.3296
2009-05-01,"43_44",0.3836,4229,"AQUA",NA
2009-05-17,"43_44",0.3453,4164,"AQUA",NA
2009-06-02,"43_44",0.2504,4110,"AQUA",NA
2009-06-18,"43_44",0.3286,37141,"AQUA",NA
2009-07-04,"43_44",0.32,4233,"AQUA",NA
2009-07-20,"43_44",0.3825,4106,"AQUA",NA
2009-08-05,"43_44",0.3606,4110,"AQUA",NA
2009-08-21,"43_44",0.3967,5146,"AQUA",NA
2009-09-06,"43_44",0.2922,4229,"AQUA",NA
2009-09-22,"43_44",0.3158,4160,"AQUA",0.3158
2009-10-08,"43_44",0.299,4160,"AQUA",0.299
2009-10-24,"43_44",0.2878,4369,"AQUA",NA
2009-11-09,"43_44",0.275,4160,"AQUA",0.275
2009-11-25,"43_44",0.2663,4160,"AQUA",0.2663
2009-12-11,"43_44",0.2714,4160,"AQUA",0.2714
2009-12-27,"43_44",0.2658,4164,"AQUA",NA
2010-01-09,"43_44",0.2734,4160,"AQUA",0.2734
2010-01-25,"43_44",0.2809,4160,"AQUA",0.2809
2010-02-10,"43_44",0.2723,4160,"AQUA",0.2723
2010-02-26,"43_44",0.2604,4160,"AQUA",0.2604
2010-03-14,"43_44",0.2529,4160,"AQUA",0.2529
2010-03-30,"43_44",0.2725,4160,"AQUA",0.2725
2010-04-15,"43_44",0.3145,4160,"AQUA",0.3145
2010-05-01,"43_44",0.3826,4160,"AQUA",0.3826
2010-05-17,"43_44",0.2949,4233,"AQUA",NA
2010-06-02,"43_44",0.3063,4233,"AQUA",NA
2010-06-18,"43_44",0.3088,4106,"AQUA",NA
2010-07-04,"43_44",0.3914,4164,"AQUA",NA
2010-07-20,"43_44",0.3065,2112,"AQUA",0.3065
2010-08-05,"43_44",0.3854,4365,"AQUA",NA
2010-08-21,"43_44",0.4636,4369,"AQUA",NA
2010-09-06,"43_44",0.3014,4160,"AQUA",0.3014
2010-09-22,"43_44",0.2926,2112,"AQUA",0.2926
2010-10-08,"43_44",0.3237,4160,"AQUA",0.3237
2010-10-24,"43_44",0.281,4160,"AQUA",0.281
2010-11-09,"43_44",0.2803,2112,"AQUA",0.2803
2010-11-25,"43_44",0.27,4160,"AQUA",0.27
2010-12-11,"43_44",0.2551,4160,"AQUA",0.2551
2010-12-27,"43_44",0.2688,4164,"AQUA",NA
2011-01-09,"43_44",0.2535,4160,"AQUA",0.2535
2011-01-25,"43_44",0.2526,4160,"AQUA",0.2526
2011-02-10,"43_44",0.2696,4160,"AQUA",0.2696
2011-02-26,"43_44",0.254,4160,"AQUA",0.254
2011-03-14,"43_44",0.2759,4160,"AQUA",0.2759
2011-03-30,"43_44",0.3241,4160,"AQUA",0.3241
2011-04-15,"43_44",0.3064,4160,"AQUA",0.3064
2011-05-01,"43_44",0.3319,4160,"AQUA",0.3319
2011-05-17,"43_44",0.3728,4229,"AQUA",NA
2011-06-02,"43_44",0.3583,4160,"AQUA",0.3583
2011-06-18,"43_44",0.445,4365,"AQUA",NA
2011-07-04,"43_44",0.1443,37141,"AQUA",NA
2011-07-20,"43_44",0.3578,37145,"AQUA",NA
2011-08-05,"43_44",0.3429,4365,"AQUA",NA
2011-08-21,"43_44",0.3407,4164,"AQUA",NA
2011-09-06,"43_44",0.332,4160,"AQUA",0.332
2011-09-22,"43_44",0.3152,4160,"AQUA",0.3152
2011-10-08,"43_44",0.2986,4160,"AQUA",0.2986
2011-10-24,"43_44",0.3028,4160,"AQUA",0.3028
2011-11-09,"43_44",0.3203,4160,"AQUA",0.3203
2011-11-25,"43_44",0.2997,4160,"AQUA",0.2997
2011-12-11,"43_44",0.2734,4160,"AQUA",0.2734
2011-12-27,"43_44",0.2923,4164,"AQUA",NA
2012-01-09,"43_44",0.2076,4160,"AQUA",0.2076
2012-01-25,"43_44",0.2706,4160,"AQUA",0.2706
2012-02-10,"43_44",0.2635,4160,"AQUA",0.2635
2012-02-26,"43_44",0.2989,4160,"AQUA",0.2989
2012-03-13,"43_44",0.3181,4160,"AQUA",0.3181
2012-03-29,"43_44",0.315,4160,"AQUA",0.315
2012-04-14,"43_44",0.3423,4160,"AQUA",0.3423
2012-04-30,"43_44",0.3897,4365,"AQUA",NA
2012-05-16,"43_44",0.317,4160,"AQUA",0.317
2012-06-01,"43_44",0.3032,4229,"AQUA",NA
2012-06-17,"43_44",0.3453,4237,"AQUA",NA
2012-07-03,"43_44",0.4118,4110,"AQUA",NA
2012-07-19,"43_44",0.3274,4229,"AQUA",NA
2012-08-04,"43_44",0.2233,4106,"AQUA",NA
2012-08-20,"43_44",0.3591,4106,"AQUA",NA
2012-09-05,"43_44",0.3412,4229,"AQUA",NA
2012-09-21,"43_44",0.2592,5142,"AQUA",NA
2012-10-07,"43_44",0.2864,4160,"AQUA",0.2864
2012-10-23,"43_44",0.2804,4160,"AQUA",0.2804
2012-11-08,"43_44",0.2947,4160,"AQUA",0.2947
2012-11-24,"43_44",0.2691,4160,"AQUA",0.2691
2012-12-10,"43_44",0.2695,4160,"AQUA",0.2695
2012-12-26,"43_44",0.2645,4164,"AQUA",NA
2013-01-09,"43_44",0.2741,4160,"AQUA",0.2741
2013-01-25,"43_44",0.2533,4160,"AQUA",0.2533
2013-02-10,"43_44",0.2583,4164,"AQUA",NA
2013-02-26,"43_44",0.2462,4160,"AQUA",0.2462
2013-03-14,"43_44",0.2864,4160,"AQUA",0.2864
